F_val_m,mu_m,sh_val,repeat_num,t_f
0.8,0.03,0.15,3,32
0.8,0.03,0.15,4,45
0.8,0.03,0.15,5,28
0.8,0.03,0.15,6,18
0.8,0.03,0.15,7,21
0.8,0.03,0.15,8,23
0.8,0.03,0.15,9,27
0.8,0.03,0.15,10,23
0.8,0.03,0.15,11,47
0.8,0.03,0.15,12,52
0.8,0.03,0.15,13,34
0.8,0.03,0.15,14,15
0.8,0.03,0.15,15,42
0.8,0.03,0.15,16,17
0.8,0.03,0.15,17,37
0.8,0.03,0.15,18,33
0.8,0.03,0.15,19,24
0.8,0.03,0.15,20,26
0.8,0.03,0.15,21,19
0.8,0.03,0.15,22,23
0.8,0.03,0.15,23,40
0.8,0.03,0.15,24,14
0.8,0.03,0.15,25,18
0.8,0.04,0.15,1,24
0.8,0.04,0.15,2,57
0.8,0.04,0.15,3,22
0.8,0.04,0.15,4,25
0.8,0.04,0.15,5,19
0.8,0.04,0.15,6,27
0.8,0.04,0.15,7,24
0.8,0.04,0.15,8,35
0.8,0.04,0.15,9,21
0.8,0.04,0.15,10,60
0.8,0.04,0.15,11,30
0.8,0.04,0.15,12,20
0.8,0.04,0.15,13,15
0.8,0.04,0.15,14,50
0.8,0.04,0.15,15,30
0.8,0.04,0.15,16,22
0.8,0.04,0.15,17,20
0.8,0.04,0.15,18,26
0.8,0.04,0.15,19,16
0.8,0.04,0.15,20,21
0.8,0.04,0.15,21,29
0.8,0.04,0.15,22,20
0.8,0.04,0.15,23,46
0.8,0.04,0.15,24,19
0.8,0.04,0.15,25,18
0.8,0.05,0.15,1,33
0.8,0.05,0.15,2,35
0.8,0.05,0.15,3,29
0.8,0.05,0.15,4,24
0.8,0.05,0.15,5,29
0.8,0.05,0.15,6,25
0.8,0.05,0.15,7,21
0.8,0.05,0.15,8,26
0.8,0.05,0.15,9,21
0.8,0.05,0.15,10,34
0.8,0.05,0.15,11,42
0.8,0.05,0.15,12,40
0.8,0.05,0.15,13,21
0.8,0.05,0.15,14,24
0.8,0.05,0.15,15,25
0.8,0.05,0.15,16,29
0.8,0.05,0.15,17,20
0.8,0.05,0.15,18,29
0.8,0.05,0.15,19,28
0.8,0.05,0.15,20,25
0.8,0.05,0.15,21,23
0.8,0.05,0.15,22,33
0.8,0.05,0.15,23,21
0.8,0.05,0.15,24,22
0.8,0.05,0.15,25,30
0.8,0.060000000000000005,0.15,1,17
0.8,0.060000000000000005,0.15,2,24
0.8,0.060000000000000005,0.15,3,42
0.8,0.060000000000000005,0.15,4,17
0.8,0.060000000000000005,0.15,5,27
0.8,0.060000000000000005,0.15,6,20
0.8,0.060000000000000005,0.15,7,17
0.8,0.060000000000000005,0.15,8,25
0.8,0.060000000000000005,0.15,9,28
0.8,0.060000000000000005,0.15,10,31
0.8,0.060000000000000005,0.15,11,27
0.8,0.060000000000000005,0.15,12,21
0.8,0.060000000000000005,0.15,13,30
0.8,0.060000000000000005,0.15,14,14
0.8,0.060000000000000005,0.15,15,61
0.8,0.060000000000000005,0.15,16,34
0.8,0.060000000000000005,0.15,17,17
0.8,0.060000000000000005,0.15,18,17
0.8,0.060000000000000005,0.15,19,23
0.8,0.060000000000000005,0.15,20,20
0.8,0.060000000000000005,0.15,21,23
0.8,0.060000000000000005,0.15,22,26
0.8,0.060000000000000005,0.15,23,19
0.8,0.060000000000000005,0.15,24,25
0.8,0.060000000000000005,0.15,25,20
0.8,0.06999999999999999,0.15,1,49
0.8,0.06999999999999999,0.15,2,18
0.8,0.06999999999999999,0.15,3,58
0.8,0.06999999999999999,0.15,4,44
0.8,0.06999999999999999,0.15,5,40
0.8,0.06999999999999999,0.15,6,39
0.8,0.06999999999999999,0.15,7,42
0.8,0.06999999999999999,0.15,8,17
0.8,0.06999999999999999,0.15,9,23
0.8,0.06999999999999999,0.15,10,26
0.8,0.06999999999999999,0.15,11,21
0.8,0.06999999999999999,0.15,12,34
0.8,0.06999999999999999,0.15,13,10
0.8,0.06999999999999999,0.15,14,18
0.8,0.06999999999999999,0.15,15,17
0.8,0.06999999999999999,0.15,16,23
0.8,0.06999999999999999,0.15,17,21
0.8,0.06999999999999999,0.15,18,14
0.8,0.06999999999999999,0.15,19,22
0.8,0.06999999999999999,0.15,20,26
0.8,0.06999999999999999,0.15,21,17
0.8,0.06999999999999999,0.15,22,31
0.8,0.06999999999999999,0.15,23,24
0.8,0.06999999999999999,0.15,24,34
0.8,0.06999999999999999,0.15,25,27
0.8,0.08,0.15,1,28
0.8,0.08,0.15,2,32
0.8,0.08,0.15,3,17
0.8,0.08,0.15,4,33
0.8,0.08,0.15,5,18
0.8,0.08,0.15,6,18
0.8,0.08,0.15,7,16
0.8,0.08,0.15,8,35
0.8,0.08,0.15,9,41
0.8,0.08,0.15,10,11
0.8,0.08,0.15,11,49
0.8,0.08,0.15,12,31
0.8,0.08,0.15,13,40
0.8,0.08,0.15,14,44
0.8,0.08,0.15,15,44
0.8,0.08,0.15,16,58
0.8,0.08,0.15,17,13
0.8,0.08,0.15,18,32
0.8,0.08,0.15,19,41
0.8,0.08,0.15,20,27
0.8,0.08,0.15,21,17
0.8,0.08,0.15,22,24
0.8,0.08,0.15,23,42
0.8,0.08,0.15,24,32
0.8,0.08,0.15,25,24
0.9,0.01,0.15,1,34
0.9,0.01,0.15,2,38
0.9,0.01,0.15,3,30
0.9,0.01,0.15,4,149
0.9,0.01,0.15,5,39
0.9,0.01,0.15,6,18
0.9,0.01,0.15,7,99
0.9,0.01,0.15,8,28
0.9,0.01,0.15,9,80
0.9,0.01,0.15,10,26
0.9,0.01,0.15,11,43
0.9,0.01,0.15,12,283
0.9,0.01,0.15,13,32
0.9,0.01,0.15,14,49
0.9,0.01,0.15,15,49
0.9,0.01,0.15,16,32
0.9,0.01,0.15,17,29
0.9,0.01,0.15,18,93
0.9,0.01,0.15,19,89
0.9,0.01,0.15,20,32
0.9,0.01,0.15,21,62
0.9,0.01,0.15,22,125
0.9,0.01,0.15,23,206
0.9,0.01,0.15,24,32
0.9,0.01,0.15,25,41
0.9,0.02,0.15,1,49
0.9,0.02,0.15,2,69
0.9,0.02,0.15,3,68
0.9,0.02,0.15,4,134
0.9,0.02,0.15,5,36
0.9,0.02,0.15,6,34
0.9,0.02,0.15,7,40
0.9,0.02,0.15,8,61
0.9,0.02,0.15,9,72
0.9,0.02,0.15,10,29
0.9,0.02,0.15,11,95
0.9,0.02,0.15,12,62
0.9,0.02,0.15,13,51
0.9,0.02,0.15,14,47
0.9,0.02,0.15,15,35
0.9,0.02,0.15,16,369
0.9,0.02,0.15,17,34
0.9,0.02,0.15,18,59
0.9,0.02,0.15,19,49
0.9,0.02,0.15,20,51
0.9,0.02,0.15,21,14
0.9,0.02,0.15,22,177
0.9,0.02,0.15,23,89
0.9,0.02,0.15,24,44
0.9,0.02,0.15,25,89
0.9,0.03,0.15,1,30
0.9,0.03,0.15,2,106
0.9,0.03,0.15,3,34
0.9,0.03,0.15,4,49
0.9,0.03,0.15,5,158
0.9,0.03,0.15,6,52
0.9,0.03,0.15,7,200
0.9,0.03,0.15,8,68
0.9,0.03,0.15,9,74
0.9,0.03,0.15,10,23
0.9,0.03,0.15,11,33
0.9,0.03,0.15,12,29
0.9,0.03,0.15,13,107
0.9,0.03,0.15,14,120
0.9,0.03,0.15,15,83
0.9,0.03,0.15,16,25
0.9,0.03,0.15,17,88
0.9,0.03,0.15,18,36
0.9,0.03,0.15,19,80
0.9,0.03,0.15,20,88
0.9,0.03,0.15,21,57
0.9,0.03,0.15,22,84
0.9,0.03,0.15,23,47
0.9,0.03,0.15,24,65
0.9,0.03,0.15,25,59
0.9,0.04,0.15,1,25
0.9,0.04,0.15,2,65
0.9,0.04,0.15,3,64
0.9,0.04,0.15,4,73
0.9,0.04,0.15,5,22
0.9,0.04,0.15,6,31
0.9,0.04,0.15,7,52
0.9,0.04,0.15,8,91
0.9,0.04,0.15,9,66
0.9,0.04,0.15,10,28
0.9,0.04,0.15,11,73
0.9,0.04,0.15,12,61
0.9,0.04,0.15,13,91
0.9,0.04,0.15,14,42
0.9,0.04,0.15,15,82
0.9,0.04,0.15,16,19
0.9,0.04,0.15,17,45
0.9,0.04,0.15,18,39
0.9,0.04,0.15,19,61
0.9,0.04,0.15,20,22
0.9,0.04,0.15,21,88
0.9,0.04,0.15,22,27
0.9,0.04,0.15,23,97
0.9,0.04,0.15,24,80
0.9,0.04,0.15,25,42
0.9,0.05,0.15,1,52
0.9,0.05,0.15,2,32
0.9,0.05,0.15,3,98
0.9,0.05,0.15,4,32
0.9,0.05,0.15,5,37
0.9,0.05,0.15,6,66
0.9,0.05,0.15,7,24
0.9,0.05,0.15,8,42
0.9,0.05,0.15,9,89
0.9,0.05,0.15,10,39
0.9,0.05,0.15,11,68
0.9,0.05,0.15,12,44
0.9,0.05,0.15,13,74
0.9,0.05,0.15,14,57
0.9,0.05,0.15,15,75
0.9,0.05,0.15,16,81
0.9,0.05,0.15,17,25
0.9,0.05,0.15,18,29
0.9,0.05,0.15,19,64
0.9,0.05,0.15,20,29
0.9,0.05,0.15,21,35
0.9,0.05,0.15,22,43
0.9,0.05,0.15,23,22
0.9,0.05,0.15,24,64
0.9,0.05,0.15,25,29
0.9,0.060000000000000005,0.15,1,39
0.9,0.060000000000000005,0.15,2,29
0.9,0.060000000000000005,0.15,3,21
0.9,0.060000000000000005,0.15,4,23
0.9,0.060000000000000005,0.15,5,58
0.9,0.060000000000000005,0.15,6,39
0.9,0.060000000000000005,0.15,7,22
0.9,0.060000000000000005,0.15,8,36
0.9,0.060000000000000005,0.15,9,92
0.9,0.060000000000000005,0.15,10,36
0.9,0.060000000000000005,0.15,11,151
0.9,0.060000000000000005,0.15,12,63
0.9,0.060000000000000005,0.15,13,51
0.9,0.060000000000000005,0.15,14,80
0.9,0.060000000000000005,0.15,15,30
0.9,0.060000000000000005,0.15,16,60
0.9,0.060000000000000005,0.15,17,45
0.9,0.060000000000000005,0.15,18,47
0.9,0.060000000000000005,0.15,19,36
0.9,0.060000000000000005,0.15,20,78
0.9,0.060000000000000005,0.15,21,92
0.9,0.060000000000000005,0.15,22,41
0.9,0.060000000000000005,0.15,23,77
0.9,0.060000000000000005,0.15,24,41
0.9,0.060000000000000005,0.15,25,57
0.9,0.06999999999999999,0.15,1,26
0.9,0.06999999999999999,0.15,2,24
0.9,0.06999999999999999,0.15,3,27
0.9,0.06999999999999999,0.15,4,41
0.9,0.06999999999999999,0.15,5,27
0.9,0.06999999999999999,0.15,6,57
0.9,0.06999999999999999,0.15,7,16
0.9,0.06999999999999999,0.15,8,46
0.9,0.06999999999999999,0.15,9,31
0.9,0.06999999999999999,0.15,10,22
0.9,0.06999999999999999,0.15,11,49
0.9,0.06999999999999999,0.15,12,39
0.9,0.06999999999999999,0.15,13,47
0.9,0.06999999999999999,0.15,14,17
0.9,0.06999999999999999,0.15,15,53
0.9,0.06999999999999999,0.15,16,35
0.9,0.06999999999999999,0.15,17,50
0.9,0.06999999999999999,0.15,18,34
0.9,0.06999999999999999,0.15,19,25
0.9,0.06999999999999999,0.15,20,38
0.9,0.06999999999999999,0.15,21,29
0.9,0.06999999999999999,0.15,22,51
0.9,0.06999999999999999,0.15,23,46
0.9,0.06999999999999999,0.15,24,80
0.9,0.06999999999999999,0.15,25,93
0.9,0.08,0.15,1,31
0.9,0.08,0.15,2,34
0.9,0.08,0.15,3,68
0.9,0.08,0.15,4,39
0.9,0.08,0.15,5,37
0.9,0.08,0.15,6,31
0.9,0.08,0.15,7,49
0.9,0.08,0.15,8,41
0.9,0.08,0.15,9,52
0.9,0.08,0.15,10,68
0.9,0.08,0.15,11,16
0.9,0.08,0.15,12,64
0.9,0.08,0.15,13,69
0.9,0.08,0.15,14,30
0.9,0.08,0.15,15,55
0.9,0.08,0.15,16,53
0.9,0.08,0.15,17,40
0.9,0.08,0.15,18,40
0.9,0.08,0.15,19,79
0.9,0.08,0.15,20,24
0.9,0.08,0.15,21,41
0.9,0.08,0.15,22,81
0.9,0.08,0.15,23,24
0.9,0.08,0.15,24,61
0.9,0.08,0.15,25,39
1,0.01,0.15,1,3469
1,0.01,0.15,2,5828
1,0.01,0.15,3,7855
1,0.01,0.15,4,26269
1,0.01,0.15,5,642
1,0.01,0.15,6,7905
1,0.01,0.15,7,13009
1,0.01,0.15,8,1318
1,0.01,0.15,9,7695
1,0.01,0.15,10,2153
1,0.01,0.15,11,6719
1,0.01,0.15,12,22920
1,0.01,0.15,13,5309
1,0.01,0.15,14,2185
1,0.01,0.15,15,77267
1,0.01,0.15,16,446
1,0.01,0.15,17,2368
1,0.01,0.15,18,5824
1,0.01,0.15,19,4497
1,0.01,0.15,20,1782
1,0.01,0.15,21,15657
1,0.01,0.15,22,1501
1,0.01,0.15,23,10767
1,0.01,0.15,24,26561
1,0.01,0.15,25,69454
1,0.02,0.15,1,692
1,0.02,0.15,2,3611
1,0.02,0.15,3,1497
1,0.02,0.15,4,67
1,0.02,0.15,5,8335
1,0.02,0.15,6,5962
1,0.02,0.15,7,654
1,0.02,0.15,8,2089
1,0.02,0.15,9,808
1,0.02,0.15,10,2721
1,0.02,0.15,11,2230
1,0.02,0.15,12,373
1,0.02,0.15,13,2391
1,0.02,0.15,14,569
1,0.02,0.15,15,1984
1,0.02,0.15,16,781
1,0.02,0.15,17,823
1,0.02,0.15,18,32
1,0.02,0.15,19,5906
1,0.02,0.15,20,3714
1,0.02,0.15,21,3763
1,0.02,0.15,22,851
1,0.02,0.15,23,222
1,0.02,0.15,24,1262
1,0.02,0.15,25,474
1,0.03,0.15,1,419
1,0.03,0.15,2,1477
1,0.03,0.15,3,111
1,0.03,0.15,4,2263
1,0.03,0.15,5,990
1,0.03,0.15,6,3314
1,0.03,0.15,7,95
1,0.03,0.15,8,686
1,0.03,0.15,9,2918
1,0.03,0.15,10,1591
1,0.03,0.15,11,163
1,0.03,0.15,12,1876
1,0.03,0.15,13,23
1,0.03,0.15,14,3598
1,0.03,0.15,15,692
1,0.03,0.15,16,148
1,0.03,0.15,17,238
1,0.03,0.15,18,151
1,0.03,0.15,19,523
1,0.03,0.15,20,1626
1,0.03,0.15,21,600
1,0.03,0.15,22,57
1,0.03,0.15,23,605
1,0.03,0.15,24,266
1,0.03,0.15,25,229
1,0.04,0.15,1,734
1,0.04,0.15,2,311
1,0.04,0.15,3,188
1,0.04,0.15,4,934
1,0.04,0.15,5,174
1,0.04,0.15,6,308
1,0.04,0.15,7,475
1,0.04,0.15,8,700
1,0.04,0.15,9,236
1,0.04,0.15,10,143
1,0.04,0.15,11,215
1,0.04,0.15,12,290
1,0.04,0.15,13,619
1,0.04,0.15,14,343
1,0.04,0.15,15,218
1,0.04,0.15,16,511
1,0.04,0.15,17,54
1,0.04,0.15,18,510
1,0.04,0.15,19,278
1,0.04,0.15,20,141
1,0.04,0.15,21,571
1,0.04,0.15,22,385
1,0.04,0.15,23,116
1,0.04,0.15,24,782
1,0.04,0.15,25,1438
1,0.05,0.15,1,451
1,0.05,0.15,2,95
1,0.05,0.15,3,457
1,0.05,0.15,4,113
1,0.05,0.15,5,534
1,0.05,0.15,6,115
1,0.05,0.15,7,460
1,0.05,0.15,8,322
1,0.05,0.15,9,783
1,0.05,0.15,10,141
1,0.05,0.15,11,648
1,0.05,0.15,12,1252
1,0.05,0.15,13,58
1,0.05,0.15,14,473
1,0.05,0.15,15,545
1,0.05,0.15,16,51
1,0.05,0.15,17,35
1,0.05,0.15,18,288
1,0.05,0.15,19,389
1,0.05,0.15,20,189
1,0.05,0.15,21,234
1,0.05,0.15,22,215
1,0.05,0.15,23,333
1,0.05,0.15,24,144
1,0.05,0.15,25,237
1,0.060000000000000005,0.15,1,70
1,0.060000000000000005,0.15,2,556
1,0.060000000000000005,0.15,3,485
1,0.060000000000000005,0.15,4,47
1,0.060000000000000005,0.15,5,189
1,0.060000000000000005,0.15,6,459
1,0.060000000000000005,0.15,7,86
1,0.060000000000000005,0.15,8,270
1,0.060000000000000005,0.15,9,32
1,0.060000000000000005,0.15,10,61
1,0.060000000000000005,0.15,11,47
1,0.060000000000000005,0.15,12,357
1,0.060000000000000005,0.15,13,492
1,0.060000000000000005,0.15,14,345
1,0.060000000000000005,0.15,15,38
1,0.060000000000000005,0.15,16,702
1,0.060000000000000005,0.15,17,43
1,0.060000000000000005,0.15,18,698
1,0.060000000000000005,0.15,19,518
1,0.060000000000000005,0.15,20,149
1,0.060000000000000005,0.15,21,62
1,0.060000000000000005,0.15,22,725
1,0.060000000000000005,0.15,23,384
1,0.060000000000000005,0.15,24,32
1,0.060000000000000005,0.15,25,81
1,0.06999999999999999,0.15,1,78
1,0.06999999999999999,0.15,2,183
1,0.06999999999999999,0.15,3,142
1,0.06999999999999999,0.15,4,150
1,0.06999999999999999,0.15,5,139
1,0.06999999999999999,0.15,6,32
1,0.06999999999999999,0.15,7,429
1,0.06999999999999999,0.15,8,209
1,0.06999999999999999,0.15,9,455
1,0.06999999999999999,0.15,10,124
1,0.06999999999999999,0.15,11,289
1,0.06999999999999999,0.15,12,140
1,0.06999999999999999,0.15,13,93
1,0.06999999999999999,0.15,14,153
1,0.06999999999999999,0.15,15,184
1,0.06999999999999999,0.15,16,106
1,0.06999999999999999,0.15,17,158
1,0.06999999999999999,0.15,18,255
1,0.06999999999999999,0.15,19,54
1,0.06999999999999999,0.15,20,183
1,0.06999999999999999,0.15,21,242
1,0.06999999999999999,0.15,22,76
1,0.06999999999999999,0.15,23,297
1,0.06999999999999999,0.15,24,195
1,0.06999999999999999,0.15,25,111
1,0.08,0.15,1,137
1,0.08,0.15,2,218
1,0.08,0.15,3,446
1,0.08,0.15,4,46
1,0.08,0.15,5,207
1,0.08,0.15,6,54
1,0.08,0.15,7,21
1,0.08,0.15,8,70
1,0.08,0.15,9,91
1,0.08,0.15,10,224
1,0.08,0.15,11,341
1,0.08,0.15,12,269
1,0.08,0.15,13,203
1,0.08,0.15,14,85
1,0.08,0.15,15,115
1,0.08,0.15,16,217
1,0.08,0.15,17,170
1,0.08,0.15,18,45
1,0.08,0.15,19,230
1,0.08,0.15,20,1074
1,0.08,0.15,21,61
1,0.08,0.15,22,98
1,0.08,0.15,23,176
1,0.08,0.15,24,371
1,0.08,0.15,25,108
1.1,0.01,0.15,1,33664950
1.1,0.01,0.15,2,96448996
1.1,0.01,0.15,3,45841601
1.1,0.01,0.15,4,100000000
1.1,0.01,0.15,5,73958276
1.1,0.01,0.15,6,80608516
1.1,0.01,0.15,7,100000000
1.1,0.01,0.15,8,27212706
1.1,0.01,0.15,9,100000000
1.1,0.01,0.15,10,53574585
1.1,0.01,0.15,11,100000000
1.1,0.01,0.15,12,74112581
1.1,0.01,0.15,13,100000000
1.1,0.01,0.15,14,47304023
1.1,0.01,0.15,15,100000000
1.1,0.01,0.15,16,81290035
1.1,0.01,0.15,17,44652773
1.1,0.01,0.15,18,11762158
1.1,0.01,0.15,19,3148404
1.1,0.01,0.15,20,1572362
1.1,0.01,0.15,21,100000000
1.1,0.01,0.15,22,100000000
1.1,0.01,0.15,23,28309452
1.1,0.01,0.15,24,69686155
1.1,0.01,0.15,25,27071949
1.1,0.02,0.15,1,3820642
1.1,0.02,0.15,2,14408224
1.1,0.02,0.15,3,5323211
1.1,0.02,0.15,4,15205
1.1,0.02,0.15,5,29046411
1.1,0.02,0.15,6,8834848
1.1,0.02,0.15,7,1247797
1.1,0.02,0.15,8,20097146
1.1,0.02,0.15,9,14906209
1.1,0.02,0.15,10,8208343
1.1,0.02,0.15,11,9612296
1.1,0.02,0.15,12,2235190
1.1,0.02,0.15,13,17279949
1.1,0.02,0.15,14,11980211
1.1,0.02,0.15,15,1413043
1.1,0.02,0.15,16,2974432
1.1,0.02,0.15,17,3609252
1.1,0.02,0.15,18,3649033
1.1,0.02,0.15,19,2478150
1.1,0.02,0.15,20,9397866
1.1,0.02,0.15,21,3493324
1.1,0.02,0.15,22,930761
1.1,0.02,0.15,23,8931141
1.1,0.02,0.15,24,8666385
1.1,0.02,0.15,25,1308829
1.1,0.03,0.15,1,1074975
1.1,0.03,0.15,2,583954
1.1,0.03,0.15,3,1304538
1.1,0.03,0.15,4,1672637
1.1,0.03,0.15,5,3257630
1.1,0.03,0.15,6,491223
1.1,0.03,0.15,7,1446155
1.1,0.03,0.15,8,955672
1.1,0.03,0.15,9,65603
1.1,0.03,0.15,10,2944691
1.1,0.03,0.15,11,279300
1.1,0.03,0.15,12,115138
1.1,0.03,0.15,13,1338810
1.1,0.03,0.15,14,156517
1.1,0.03,0.15,15,323510
1.1,0.03,0.15,16,779950
1.1,0.03,0.15,17,1075532
1.1,0.03,0.15,18,291617
1.1,0.03,0.15,19,1685465
1.1,0.03,0.15,20,1687290
1.1,0.03,0.15,21,4148
1.1,0.03,0.15,22,905704
1.1,0.03,0.15,23,1133157
1.1,0.03,0.15,24,538703
1.1,0.03,0.15,25,3469492
1.1,0.04,0.15,1,834756
1.1,0.04,0.15,2,435278
1.1,0.04,0.15,3,312311
1.1,0.04,0.15,4,180215
1.1,0.04,0.15,5,828348
1.1,0.04,0.15,6,100535
1.1,0.04,0.15,7,47135
1.1,0.04,0.15,8,61552
1.1,0.04,0.15,9,446336
1.1,0.04,0.15,10,173111
1.1,0.04,0.15,11,122780
1.1,0.04,0.15,12,908303
1.1,0.04,0.15,13,347983
1.1,0.04,0.15,14,133241
1.1,0.04,0.15,15,173885
1.1,0.04,0.15,16,215542
1.1,0.04,0.15,17,15047
1.1,0.04,0.15,18,11938
1.1,0.04,0.15,19,359532
1.1,0.04,0.15,20,211143
1.1,0.04,0.15,21,24705
1.1,0.04,0.15,22,224607
1.1,0.04,0.15,23,211533
1.1,0.04,0.15,24,8548
1.1,0.04,0.15,25,264717
1.1,0.05,0.15,1,83451
1.1,0.05,0.15,2,240
1.1,0.05,0.15,3,25048
1.1,0.05,0.15,4,41487
1.1,0.05,0.15,5,4453
1.1,0.05,0.15,6,1872
1.1,0.05,0.15,7,51961
1.1,0.05,0.15,8,27862
1.1,0.05,0.15,9,130010
1.1,0.05,0.15,10,25790
1.1,0.05,0.15,11,105372
1.1,0.05,0.15,12,48554
1.1,0.05,0.15,13,13471
1.1,0.05,0.15,14,281298
1.1,0.05,0.15,15,6223
1.1,0.05,0.15,16,18723
1.1,0.05,0.15,17,270342
1.1,0.05,0.15,18,1987
1.1,0.05,0.15,19,27528
1.1,0.05,0.15,20,84314
1.1,0.05,0.15,21,224490
1.1,0.05,0.15,22,41632
1.1,0.05,0.15,23,31620
1.1,0.05,0.15,24,29718
1.1,0.05,0.15,25,47667
1.1,0.060000000000000005,0.15,1,58903
1.1,0.060000000000000005,0.15,2,12321
1.1,0.060000000000000005,0.15,3,12185
1.1,0.060000000000000005,0.15,4,2440
1.1,0.060000000000000005,0.15,5,28897
1.1,0.060000000000000005,0.15,6,69676
1.1,0.060000000000000005,0.15,7,907
1.1,0.060000000000000005,0.15,8,100784
1.1,0.060000000000000005,0.15,9,37664
1.1,0.060000000000000005,0.15,10,159922
1.1,0.060000000000000005,0.15,11,80003
1.1,0.060000000000000005,0.15,12,124734
1.1,0.060000000000000005,0.15,13,54610
1.1,0.060000000000000005,0.15,14,3020
1.1,0.060000000000000005,0.15,15,34161
1.1,0.060000000000000005,0.15,16,26295
1.1,0.060000000000000005,0.15,17,4092
1.1,0.060000000000000005,0.15,18,126105
1.1,0.060000000000000005,0.15,19,4007
1.1,0.060000000000000005,0.15,20,69554
1.1,0.060000000000000005,0.15,21,62725
1.1,0.060000000000000005,0.15,22,29886
1.1,0.060000000000000005,0.15,23,17
1.1,0.060000000000000005,0.15,24,36573
1.1,0.060000000000000005,0.15,25,303
1.1,0.06999999999999999,0.15,1,3915
1.1,0.06999999999999999,0.15,2,50094
1.1,0.06999999999999999,0.15,3,61001
1.1,0.06999999999999999,0.15,4,18190
1.1,0.06999999999999999,0.15,5,1627
1.1,0.06999999999999999,0.15,6,41903
1.1,0.06999999999999999,0.15,7,5489
1.1,0.06999999999999999,0.15,8,2520
1.1,0.06999999999999999,0.15,9,12043
1.1,0.06999999999999999,0.15,10,4088
1.1,0.06999999999999999,0.15,11,24955
1.1,0.06999999999999999,0.15,12,652
1.1,0.06999999999999999,0.15,13,17731
1.1,0.06999999999999999,0.15,14,3752
1.1,0.06999999999999999,0.15,15,35966
1.1,0.06999999999999999,0.15,16,14641
1.1,0.06999999999999999,0.15,17,43961
1.1,0.06999999999999999,0.15,18,33152
1.1,0.06999999999999999,0.15,19,21449
1.1,0.06999999999999999,0.15,20,18263
1.1,0.06999999999999999,0.15,21,2735
1.1,0.06999999999999999,0.15,22,5546
1.1,0.06999999999999999,0.15,23,13415
1.1,0.06999999999999999,0.15,24,9027
1.1,0.06999999999999999,0.15,25,1698
1.1,0.08,0.15,1,4877
1.1,0.08,0.15,2,29825
1.1,0.08,0.15,3,5686
1.1,0.08,0.15,4,7299
1.1,0.08,0.15,5,14784
1.1,0.08,0.15,6,591
1.1,0.08,0.15,7,4491
1.1,0.08,0.15,8,707
1.1,0.08,0.15,9,352
1.1,0.08,0.15,10,827
1.1,0.08,0.15,11,9749
1.1,0.08,0.15,12,868
1.1,0.08,0.15,13,3113
1.1,0.08,0.15,14,8459
1.1,0.08,0.15,15,3023
1.1,0.08,0.15,16,6606
1.1,0.08,0.15,17,404
1.1,0.08,0.15,18,23044
1.1,0.08,0.15,19,34153
1.1,0.08,0.15,20,4995
1.1,0.08,0.15,21,36578
1.1,0.08,0.15,22,9714
1.1,0.08,0.15,23,20789
1.1,0.08,0.15,24,11140
1.1,0.08,0.15,25,21968
